transaction_id,retailer,retailer_id,invoice_date,product,price_per_unit,units_sold,total_sales,sales_method
6893,Sports Direct,1197831,10/7/2021,Women's Athletic Footwear,30,145,4350,Outlet
6894,Sports Direct,1197831,10/8/2021,Men's Apparel,30,128,3840,Outlet
6895,Sports Direct,1197831,10/9/2021,Women's Apparel,39,190,7410,Outlet
6896,Sports Direct,1197831,10/10/2021,Men's Street Footwear,31,225,6975,Outlet
6897,Sports Direct,1197831,10/11/2021,Men's Athletic Footwear,27,218,5886,Outlet
6898,Sports Direct,1197831,10/12/2021,Women's Street Footwear,51,228,11628,Outlet
6899,Sports Direct,1197831,10/13/2021,Women's Athletic Footwear,50,160,8000,Outlet
6900,Sports Direct,1197831,10/14/2021,Men's Apparel,46,162,7452,Outlet
6901,Sports Direct,1197831,10/15/2021,Women's Apparel,51,236,12036,Outlet
6902,Sports Direct,1197831,10/16/2021,Men's Street Footwear,46,281,12926,Outlet
6903,Sports Direct,1197831,10/17/2021,Men's Athletic Footwear,39,248,9672,Outlet
6904,Sports Direct,1197831,10/18/2021,Women's Street Footwear,46,239,10994,Outlet
6905,Sports Direct,1197831,10/19/2021,Women's Athletic Footwear,44,190,8360,Outlet
6906,Sports Direct,1197831,10/20/2021,Men's Apparel,47,168,7896,Outlet
6907,Sports Direct,1197831,10/21/2021,Women's Apparel,54,256,13824,Outlet
6908,Foot Locker,1185732,10/22/2021,Men's Street Footwear,34,128,4352,Outlet
6909,Foot Locker,1185732,10/23/2021,Men's Athletic Footwear,34,68,2312,Outlet
6910,Foot Locker,1185732,10/24/2021,Women's Street Footwear,28,72,2016,Outlet
6911,Foot Locker,1185732,10/25/2021,Women's Athletic Footwear,28,23,644,Outlet
6912,Foot Locker,1185732,10/26/2021,Men's Apparel,42,41,1722,Outlet
6913,Foot Locker,1185732,10/27/2021,Women's Apparel,32,70,2240,Outlet
6914,Foot Locker,1185732,10/28/2021,Men's Street Footwear,32,166,5312,Outlet
6915,Foot Locker,1185732,10/29/2021,Men's Athletic Footwear,32,44,1408,Outlet
6916,Foot Locker,1185732,10/30/2021,Women's Street Footwear,25,54,1350,Outlet
6917,Foot Locker,1185732,10/31/2021,Women's Athletic Footwear,28,17,476,Outlet
6918,Foot Locker,1185732,11/1/2021,Men's Apparel,39,40,1560,Outlet
6919,Foot Locker,1185732,11/2/2021,Women's Apparel,30,74,2220,Outlet
6920,Foot Locker,1185732,11/3/2021,Men's Street Footwear,39,156,6084,Outlet
6921,Foot Locker,1185732,11/4/2021,Men's Athletic Footwear,33,53,1749,Outlet
6922,Foot Locker,1185732,11/5/2021,Women's Street Footwear,29,58,1682,Outlet
6923,Foot Locker,1185732,11/6/2021,Women's Athletic Footwear,32,8,256,Outlet
6924,Foot Locker,1185732,11/7/2021,Men's Apparel,41,24,984,Outlet
6925,Foot Locker,1185732,11/8/2021,Women's Apparel,38,61,2318,Outlet
6926,Foot Locker,1185732,11/9/2021,Men's Street Footwear,35,140,4900,Outlet
6927,Foot Locker,1185732,11/10/2021,Men's Athletic Footwear,37,51,1887,Outlet
6928,Foot Locker,1185732,11/11/2021,Women's Street Footwear,27,51,1377,Outlet
6929,Foot Locker,1185732,11/12/2021,Women's Athletic Footwear,36,24,864,Outlet
6930,Foot Locker,1185732,11/13/2021,Men's Apparel,45,26,1170,Outlet
6931,Foot Locker,1185732,11/14/2021,Women's Apparel,39,64,2496,Outlet
6932,Foot Locker,1185732,11/15/2021,Men's Street Footwear,44,150,6600,Outlet
6933,Foot Locker,1185732,11/16/2021,Men's Athletic Footwear,40,54,2160,Outlet
6934,Foot Locker,1185732,11/17/2021,Women's Street Footwear,38,53,2014,Outlet
6935,Foot Locker,1185732,11/18/2021,Women's Athletic Footwear,42,34,1428,Outlet
6936,Foot Locker,1185732,11/19/2021,Men's Apparel,51,39,1989,Outlet
6937,Foot Locker,1185732,11/20/2021,Women's Apparel,51,78,3978,Outlet
6938,Foot Locker,1185732,11/21/2021,Men's Street Footwear,49,170,8330,Outlet
6939,Foot Locker,1185732,11/22/2021,Men's Athletic Footwear,41,85,3485,Outlet
6940,Foot Locker,1185732,11/23/2021,Women's Street Footwear,42,54,2268,Outlet
6941,Foot Locker,1185732,11/24/2021,Women's Athletic Footwear,43,53,2279,Outlet
6942,Foot Locker,1185732,11/25/2021,Men's Apparel,43,48,2064,Outlet
6943,Foot Locker,1185732,11/26/2021,Women's Apparel,52,105,5460,Outlet
6944,Foot Locker,1185732,11/27/2021,Men's Street Footwear,49,175,8575,Outlet
6945,Foot Locker,1185732,11/28/2021,Men's Athletic Footwear,45,99,4455,Outlet
6946,Foot Locker,1185732,11/29/2021,Women's Street Footwear,43,72,3096,Outlet
6947,Foot Locker,1185732,11/30/2021,Women's Athletic Footwear,39,56,2184,Outlet
6948,Foot Locker,1185732,12/1/2021,Men's Apparel,50,64,3200,Outlet
6949,Foot Locker,1185732,12/2/2021,Women's Apparel,50,116,5800,Outlet
6950,Foot Locker,1185732,12/3/2021,Men's Street Footwear,51,179,9129,Outlet
6951,Foot Locker,1185732,12/4/2021,Men's Athletic Footwear,44,102,4488,Outlet
6952,Foot Locker,1185732,12/5/2021,Women's Street Footwear,38,79,3002,Outlet
6953,Foot Locker,1185732,12/6/2021,Women's Athletic Footwear,43,62,2666,Outlet
6954,Foot Locker,1185732,12/7/2021,Men's Apparel,46,54,2484,Outlet
6955,Foot Locker,1185732,12/8/2021,Women's Apparel,49,123,6027,Outlet
6956,Foot Locker,1185732,12/9/2021,Men's Street Footwear,46,162,7452,Outlet
6957,Foot Locker,1185732,12/10/2021,Men's Athletic Footwear,40,91,3640,Outlet
6958,Foot Locker,1185732,12/11/2021,Women's Street Footwear,32,60,1920,Outlet
6959,Foot Locker,1185732,12/12/2021,Women's Athletic Footwear,32,53,1696,Outlet
6960,Foot Locker,1185732,12/13/2021,Men's Apparel,36,41,1476,Outlet
6961,Foot Locker,1185732,12/14/2021,Women's Apparel,48,79,3792,Outlet
6962,Foot Locker,1185732,12/15/2021,Men's Street Footwear,47,124,5828,Outlet
6963,Foot Locker,1185732,12/16/2021,Men's Athletic Footwear,35,68,2380,Outlet
6964,Foot Locker,1185732,12/17/2021,Women's Street Footwear,38,38,1444,Outlet
6965,Foot Locker,1185732,12/18/2021,Women's Athletic Footwear,40,34,1360,Outlet
6966,Foot Locker,1185732,12/19/2021,Men's Apparel,43,30,1290,Outlet
6967,Foot Locker,1185732,12/20/2021,Women's Apparel,42,74,3108,Outlet
6968,Foot Locker,1185732,12/21/2021,Men's Street Footwear,48,124,5952,Outlet
6969,Foot Locker,1185732,12/22/2021,Men's Athletic Footwear,43,68,2924,Outlet
6970,Foot Locker,1185732,12/23/2021,Women's Street Footwear,47,66,3102,Outlet
6971,Foot Locker,1185732,12/24/2021,Women's Athletic Footwear,43,60,2580,Outlet
6972,Foot Locker,1185732,12/25/2021,Men's Apparel,51,48,2448,Outlet
6973,Foot Locker,1185732,12/26/2021,Women's Apparel,53,75,3975,Outlet
6974,Foot Locker,1185732,12/27/2021,Men's Street Footwear,53,143,7579,Outlet
6975,Foot Locker,1185732,12/28/2021,Men's Athletic Footwear,47,85,3995,Outlet
6976,Foot Locker,1185732,12/29/2021,Women's Street Footwear,44,79,3476,Outlet
6977,Foot Locker,1185732,12/30/2021,Women's Athletic Footwear,40,53,2120,Outlet
6978,Foot Locker,1185732,12/31/2021,Men's Apparel,46,56,2576,Outlet
6979,Sports Direct,1197831,3/14/2021,Men's Apparel,30,123,3690,Outlet
6980,Sports Direct,1197831,3/15/2021,Women's Apparel,24,170,4080,Outlet
6981,Sports Direct,1197831,3/16/2021,Men's Street Footwear,18,202,3636,Outlet
6982,Sports Direct,1197831,3/17/2021,Men's Athletic Footwear,23,219,5037,Outlet
6983,Sports Direct,1197831,3/18/2021,Women's Street Footwear,23,140,3220,Outlet
6984,Sports Direct,1197831,3/19/2021,Women's Athletic Footwear,28,128,3584,Outlet
6985,Sports Direct,1197831,3/20/2021,Men's Apparel,29,94,2726,Outlet
6986,Sports Direct,1197831,3/21/2021,Women's Apparel,28,143,4004,Outlet
6987,Sports Direct,1197831,3/22/2021,Men's Street Footwear,20,221,4420,Outlet
6988,Sports Direct,1197831,3/23/2021,Men's Athletic Footwear,31,195,6045,Outlet
6989,Sports Direct,1197831,3/24/2021,Women's Street Footwear,22,166,3652,Outlet
6990,Sports Direct,1197831,3/25/2021,Women's Athletic Footwear,25,124,3100,Outlet
6991,Sports Direct,1197831,3/26/2021,Men's Apparel,27,88,2376,Outlet
6992,Sports Direct,1197831,3/27/2021,Women's Apparel,25,145,3625,Outlet
6993,Sports Direct,1197831,3/28/2021,Men's Street Footwear,13,203,2639,Outlet
6994,Sports Direct,1197831,3/29/2021,Men's Athletic Footwear,17,203,3451,Outlet
6995,Sports Direct,1197831,3/30/2021,Women's Street Footwear,15,170,2550,Outlet
6996,Sports Direct,1197831,3/31/2021,Women's Athletic Footwear,20,128,2560,Outlet
6997,Sports Direct,1197831,4/1/2021,Men's Apparel,20,105,2100,Outlet
6998,Sports Direct,1197831,4/2/2021,Women's Apparel,18,196,3528,Outlet
6999,Sports Direct,1197831,4/3/2021,Men's Street Footwear,12,247,2964,Outlet
7000,Sports Direct,1197831,4/4/2021,Men's Athletic Footwear,20,240,4800,Outlet
7001,Sports Direct,1197831,4/5/2021,Women's Street Footwear,14,204,2856,Outlet
7002,Sports Direct,1197831,4/6/2021,Women's Athletic Footwear,20,179,3580,Outlet
7003,Sports Direct,1197831,4/7/2021,Men's Apparel,33,132,4356,Outlet
7004,Sports Direct,1197831,4/8/2021,Women's Apparel,31,271,8401,Outlet
7005,Sports Direct,1197831,4/9/2021,Men's Street Footwear,28,256,7168,Outlet
7006,Sports Direct,1197831,4/10/2021,Men's Athletic Footwear,32,240,7680,Outlet
7007,Sports Direct,1197831,4/11/2021,Women's Street Footwear,26,202,5252,Outlet
7008,Sports Direct,1197831,4/12/2021,Women's Athletic Footwear,29,198,5742,Outlet
7009,Sports Direct,1197831,4/13/2021,Men's Apparel,30,150,4500,Outlet
7010,Sports Direct,1197831,4/14/2021,Women's Apparel,37,306,11322,Outlet
7011,Sports Direct,1197831,4/15/2021,Men's Street Footwear,29,272,7888,Outlet
7012,Sports Direct,1197831,4/16/2021,Men's Athletic Footwear,30,264,7920,Outlet
7013,Sports Direct,1197831,4/17/2021,Women's Street Footwear,30,322,9660,Outlet
7014,Sports Direct,1197831,4/18/2021,Women's Athletic Footwear,32,196,6272,Outlet
7015,Sports Direct,1197831,4/19/2021,Men's Apparel,33,182,6006,Outlet
7016,Sports Direct,1197831,4/20/2021,Women's Apparel,38,272,10336,Outlet
7017,Sports Direct,1197831,4/21/2021,Men's Street Footwear,29,233,6757,Outlet
7018,Sports Direct,1197831,4/22/2021,Men's Athletic Footwear,44,271,11924,Outlet
7019,Sports Direct,1197831,4/23/2021,Women's Street Footwear,39,314,12246,Outlet
7020,Sports Direct,1197831,4/24/2021,Women's Athletic Footwear,32,162,5184,Outlet
7021,Sports Direct,1197831,4/25/2021,Men's Apparel,35,143,5005,Outlet
7022,Sports Direct,1197831,4/26/2021,Women's Apparel,40,232,9280,Outlet
7023,Sports Direct,1197831,4/27/2021,Men's Street Footwear,40,209,8360,Outlet
7024,Sports Direct,1197831,4/28/2021,Men's Athletic Footwear,33,213,7029,Outlet
7025,Sports Direct,1197831,4/29/2021,Women's Street Footwear,40,203,8120,Outlet
7026,Sports Direct,1197831,4/30/2021,Women's Athletic Footwear,40,136,5440,Outlet
7027,Sports Direct,1197831,5/1/2021,Men's Apparel,39,120,4680,Outlet
7028,Sports Direct,1197831,5/2/2021,Women's Apparel,30,219,6570,Outlet
7029,Sports Direct,1197831,5/3/2021,Men's Street Footwear,28,201,5628,Outlet
7030,Sports Direct,1197831,5/4/2021,Men's Athletic Footwear,25,178,4450,Outlet
7031,Sports Direct,1197831,5/5/2021,Women's Street Footwear,27,163,4401,Outlet
7032,Sports Direct,1197831,5/6/2021,Women's Athletic Footwear,30,131,3930,Outlet
7033,Sports Direct,1197831,5/7/2021,Men's Apparel,28,109,3052,Outlet
7034,Sports Direct,1197831,5/8/2021,Women's Apparel,29,179,5191,Outlet
7035,Sports Direct,1197831,5/9/2021,Men's Street Footwear,24,203,4872,Outlet
7036,Sports Direct,1197831,5/10/2021,Men's Athletic Footwear,21,223,4683,Outlet
7037,Sports Direct,1197831,5/11/2021,Women's Street Footwear,37,204,7548,Outlet
7038,Sports Direct,1197831,5/12/2021,Women's Athletic Footwear,38,157,5966,Outlet
7039,Sports Direct,1197831,5/13/2021,Men's Apparel,43,140,6020,Outlet
7040,Sports Direct,1197831,5/14/2021,Women's Apparel,43,202,8686,Outlet
7041,Sports Direct,1197831,5/15/2021,Men's Street Footwear,39,248,9672,Outlet
7042,Sports Direct,1197831,5/16/2021,Men's Athletic Footwear,37,264,9768,Outlet
7043,Sports Direct,1197831,5/17/2021,Women's Street Footwear,44,210,9240,Outlet
7044,Sports Direct,1197831,5/18/2021,Women's Athletic Footwear,44,176,7744,Outlet
7045,Sports Direct,1197831,5/19/2021,Men's Apparel,38,160,6080,Outlet
7046,Sports Direct,1197831,5/20/2021,Women's Apparel,49,225,11025,Outlet
7047,Foot Locker,1185732,5/21/2021,Men's Street Footwear,27,140,3780,Outlet
7048,Foot Locker,1185732,5/22/2021,Men's Athletic Footwear,23,70,1610,Outlet
7049,Foot Locker,1185732,5/23/2021,Women's Street Footwear,19,74,1406,Outlet
7050,Foot Locker,1185732,5/24/2021,Women's Athletic Footwear,22,23,506,Outlet
7051,Sports Direct,1197831,8/5/2021,Men's Apparel,31,114,3534,Outlet
7052,Sports Direct,1197831,8/6/2021,Women's Apparel,24,152,3648,Outlet
7053,Sports Direct,1197831,8/7/2021,Men's Street Footwear,16,206,3296,Outlet
7054,Sports Direct,1197831,8/8/2021,Men's Athletic Footwear,26,192,4992,Outlet
7055,Sports Direct,1197831,8/9/2021,Women's Street Footwear,26,136,3536,Outlet
7056,Sports Direct,1197831,8/10/2021,Women's Athletic Footwear,24,113,2712,Outlet
7057,Sports Direct,1197831,8/11/2021,Men's Apparel,29,85,2465,Outlet
7058,Sports Direct,1197831,8/12/2021,Women's Apparel,27,144,3888,Outlet
7059,Sports Direct,1197831,8/13/2021,Men's Street Footwear,23,194,4462,Outlet
7060,Sports Direct,1197831,8/14/2021,Men's Athletic Footwear,32,194,6208,Outlet
7061,Sports Direct,1197831,8/15/2021,Women's Street Footwear,20,144,2880,Outlet
7062,Sports Direct,1197831,8/16/2021,Women's Athletic Footwear,23,116,2668,Outlet
7063,Sports Direct,1197831,8/17/2021,Men's Apparel,28,88,2464,Outlet
7064,Sports Direct,1197831,8/18/2021,Women's Apparel,26,120,3120,Outlet
7065,Sports Direct,1197831,8/19/2021,Men's Street Footwear,15,215,3225,Outlet
7066,Sports Direct,1197831,8/20/2021,Men's Athletic Footwear,16,202,3232,Outlet
7067,Sports Direct,1197831,8/21/2021,Women's Street Footwear,11,152,1672,Outlet
7068,Sports Direct,1197831,8/22/2021,Women's Athletic Footwear,15,116,1740,Outlet
7069,Sports Direct,1197831,8/23/2021,Men's Apparel,19,88,1672,Outlet
7070,Sports Direct,1197831,8/24/2021,Women's Apparel,14,165,2310,Outlet
7071,Sports Direct,1197831,8/25/2021,Men's Street Footwear,7,224,1568,Outlet
7072,Sports Direct,1197831,8/26/2021,Men's Athletic Footwear,16,218,3488,Outlet
7073,Sports Direct,1197831,8/27/2021,Women's Street Footwear,11,190,2090,Outlet
7074,Sports Direct,1197831,8/28/2021,Women's Athletic Footwear,26,165,4290,Outlet
7075,Sports Direct,1197831,8/29/2021,Men's Apparel,39,132,5148,Outlet
7076,Sports Direct,1197831,8/30/2021,Women's Apparel,36,263,9468,Outlet
7077,Sports Direct,1197831,8/31/2021,Men's Street Footwear,30,225,6750,Outlet
7078,Sports Direct,1197831,9/1/2021,Men's Athletic Footwear,35,233,8155,Outlet
7079,Sports Direct,1197831,9/2/2021,Women's Street Footwear,35,228,7980,Outlet
7080,Sports Direct,1197831,9/3/2021,Women's Athletic Footwear,31,210,6510,Outlet
7081,Sports Direct,1197831,9/4/2021,Men's Apparel,38,165,6270,Outlet
7082,Sports Direct,1197831,9/5/2021,Women's Apparel,36,280,10080,Outlet
7083,Sports Direct,1197831,9/6/2021,Men's Street Footwear,31,256,7936,Outlet
7084,Sports Direct,1197831,9/7/2021,Men's Athletic Footwear,37,264,9768,Outlet
7085,Sports Direct,1197831,9/8/2021,Women's Street Footwear,31,322,9982,Outlet
7086,Sports Direct,1197831,9/9/2021,Women's Athletic Footwear,36,196,7056,Outlet
7087,Sports Direct,1197831,9/10/2021,Men's Apparel,35,179,6265,Outlet
7088,Sports Direct,1197831,9/11/2021,Women's Apparel,47,280,13160,Outlet
7089,Sports Direct,1197831,9/12/2021,Men's Street Footwear,27,233,6291,Outlet
7090,Sports Direct,1197831,9/13/2021,Men's Athletic Footwear,39,233,9087,Outlet
7091,Sports Direct,1197831,9/14/2021,Women's Street Footwear,36,278,10008,Outlet
7092,Sports Direct,1197831,9/15/2021,Women's Athletic Footwear,37,140,5180,Outlet
7093,Sports Direct,1197831,9/16/2021,Men's Apparel,42,140,5880,Outlet
7094,Sports Direct,1197831,9/17/2021,Women's Apparel,39,203,7917,Outlet
7095,Sports Direct,1197831,9/18/2021,Men's Street Footwear,38,206,7828,Outlet
7096,Sports Direct,1197831,9/19/2021,Men's Athletic Footwear,36,173,6228,Outlet
7097,Sports Direct,1197831,9/20/2021,Women's Street Footwear,47,213,10011,Outlet
7098,Sports Direct,1197831,9/21/2021,Women's Athletic Footwear,44,105,4620,Outlet
7099,Sports Direct,1197831,9/22/2021,Men's Apparel,35,116,4060,Outlet
7100,Sports Direct,1197831,9/23/2021,Women's Apparel,26,190,4940,Outlet
7101,Sports Direct,1197831,9/24/2021,Men's Street Footwear,20,184,3680,Outlet
7102,Sports Direct,1197831,9/25/2021,Men's Athletic Footwear,23,173,3979,Outlet
7103,Sports Direct,1197831,9/26/2021,Women's Street Footwear,24,166,3984,Outlet
7104,Sports Direct,1197831,9/27/2021,Women's Athletic Footwear,26,98,2548,Outlet
7105,Sports Direct,1197831,9/28/2021,Men's Apparel,22,105,2310,Outlet
7106,Sports Direct,1197831,9/29/2021,Women's Apparel,26,147,3822,Outlet
7107,Sports Direct,1197831,9/30/2021,Men's Street Footwear,14,188,2632,Outlet
7108,Sports Direct,1197831,10/1/2021,Men's Athletic Footwear,14,200,2800,Outlet
7109,Sports Direct,1197831,10/2/2021,Women's Street Footwear,33,196,6468,Outlet
7110,Sports Direct,1197831,10/3/2021,Women's Athletic Footwear,36,135,4860,Outlet
7111,Sports Direct,1197831,10/4/2021,Men's Apparel,37,149,5513,Outlet
7112,Sports Direct,1197831,10/5/2021,Women's Apparel,45,188,8460,Outlet
7113,Sports Direct,1197831,10/6/2021,Men's Street Footwear,46,240,11040,Outlet
7114,Sports Direct,1197831,10/7/2021,Men's Athletic Footwear,40,248,9920,Outlet
7115,Sports Direct,1197831,10/8/2021,Women's Street Footwear,47,217,10199,Outlet
7116,Sports Direct,1197831,10/9/2021,Women's Athletic Footwear,52,193,10036,Outlet
7117,Sports Direct,1197831,10/10/2021,Men's Apparel,40,155,6200,Outlet
7118,Sports Direct,1197831,10/11/2021,Women's Apparel,56,225,12600,Outlet
7119,Amazon,1185732,10/12/2021,Men's Street Footwear,27,140,3780,Outlet
7120,Amazon,1185732,10/13/2021,Men's Athletic Footwear,30,88,2640,Outlet
7121,Amazon,1185732,10/14/2021,Women's Street Footwear,23,83,1909,Outlet
7122,Amazon,1185732,10/15/2021,Women's Athletic Footwear,25,30,750,Outlet
7123,Sports Direct,1128299,2/17/2021,Women's Athletic Footwear,36,94,3384,Outlet
7124,Sports Direct,1128299,2/17/2021,Men's Apparel,44,62,2728,Outlet
7125,Sports Direct,1128299,2/17/2021,Women's Apparel,33,124,4092,Outlet
7126,Sports Direct,1128299,3/16/2021,Men's Street Footwear,35,171,5985,Outlet
7127,Sports Direct,1128299,3/16/2021,Men's Athletic Footwear,44,124,5456,Outlet
7128,Sports Direct,1128299,3/16/2021,Women's Street Footwear,47,149,7003,Outlet
7129,Sports Direct,1128299,3/16/2021,Women's Athletic Footwear,42,114,4788,Outlet
7130,Sports Direct,1128299,3/16/2021,Men's Apparel,44,60,2640,Outlet
7131,Sports Direct,1128299,3/16/2021,Women's Apparel,48,131,6288,Outlet
7132,Walmart,1128299,4/17/2021,Men's Street Footwear,47,171,8037,Outlet
7133,Walmart,1128299,4/17/2021,Men's Athletic Footwear,51,105,5355,Outlet
7134,Walmart,1128299,4/17/2021,Women's Street Footwear,49,132,6468,Outlet
7135,Walmart,1128299,4/17/2021,Women's Athletic Footwear,41,90,3690,Outlet
7136,Walmart,1128299,4/17/2021,Men's Apparel,47,60,2820,Outlet
7137,Walmart,1128299,4/17/2021,Women's Apparel,57,113,6441,Outlet
7138,Walmart,1128299,5/18/2021,Men's Street Footwear,44,201,8844,Outlet
7139,Walmart,1128299,5/18/2021,Men's Athletic Footwear,46,132,6072,Outlet
7140,Walmart,1128299,5/18/2021,Women's Street Footwear,46,132,6072,Outlet
7141,Walmart,1128299,5/18/2021,Women's Athletic Footwear,39,107,4173,Outlet
7142,Walmart,1128299,5/18/2021,Men's Apparel,42,68,2856,Outlet
7143,Walmart,1128299,5/18/2021,Women's Apparel,48,173,8304,Outlet
7144,Walmart,1128299,6/17/2021,Men's Street Footwear,50,272,13600,Outlet
7145,Walmart,1128299,6/17/2021,Men's Athletic Footwear,53,224,11872,Outlet
7146,Walmart,1128299,6/17/2021,Women's Street Footwear,60,238,14280,Outlet
7147,Walmart,1128299,6/17/2021,Women's Athletic Footwear,66,196,12936,Outlet
7148,Walmart,1128299,6/17/2021,Men's Apparel,71,153,10863,Outlet
7149,Walmart,1128299,6/17/2021,Women's Apparel,74,248,18352,Outlet
7150,Walmart,1128299,7/16/2021,Men's Street Footwear,68,297,20196,Outlet
7151,Walmart,1128299,7/16/2021,Men's Athletic Footwear,74,263,19462,Outlet
7152,Walmart,1128299,7/16/2021,Women's Street Footwear,72,238,17136,Outlet
7153,Walmart,1128299,7/16/2021,Women's Athletic Footwear,59,186,10974,Outlet
7154,Walmart,1128299,7/16/2021,Men's Apparel,68,208,14144,Outlet
7155,Walmart,1128299,7/16/2021,Women's Apparel,75,195,14625,Outlet
7156,Walmart,1128299,8/17/2021,Men's Street Footwear,68,255,17340,Outlet
7157,Walmart,1128299,8/17/2021,Men's Athletic Footwear,60,272,16320,Outlet
7158,Walmart,1128299,8/17/2021,Women's Street Footwear,62,231,14322,Outlet
7159,Walmart,1128299,8/17/2021,Women's Athletic Footwear,64,147,9408,Outlet
7160,Walmart,1128299,8/17/2021,Men's Apparel,63,166,10458,Outlet
7161,Walmart,1128299,8/17/2021,Women's Apparel,60,96,5760,Outlet
7162,Walmart,1128299,9/18/2021,Men's Street Footwear,44,155,6820,Outlet
7163,Walmart,1128299,9/18/2021,Men's Athletic Footwear,45,150,6750,Outlet
7164,Walmart,1128299,9/18/2021,Women's Street Footwear,39,96,3744,Outlet
7165,Walmart,1128299,9/18/2021,Women's Athletic Footwear,44,78,3432,Outlet
7166,Walmart,1128299,9/18/2021,Men's Apparel,54,94,5076,Outlet
7167,Walmart,1128299,9/18/2021,Women's Apparel,42,99,4158,Outlet
7168,Walmart,1128299,10/17/2021,Men's Street Footwear,39,140,5460,Outlet
7169,Walmart,1128299,10/17/2021,Men's Athletic Footwear,43,190,8170,Outlet
7170,Walmart,1128299,10/17/2021,Women's Street Footwear,43,128,5504,Outlet
7171,Walmart,1128299,10/17/2021,Women's Athletic Footwear,40,120,4800,Outlet
7172,Walmart,1128299,10/17/2021,Men's Apparel,47,116,5452,Outlet
7173,Walmart,1128299,10/17/2021,Women's Apparel,53,140,7420,Outlet
7174,Walmart,1128299,11/17/2021,Men's Street Footwear,41,188,7708,Outlet
7175,Walmart,1128299,11/17/2021,Men's Athletic Footwear,46,231,10626,Outlet
7176,Walmart,1128299,11/17/2021,Women's Street Footwear,44,173,7612,Outlet
7177,Walmart,1128299,11/17/2021,Women's Athletic Footwear,47,170,7990,Outlet
7178,Walmart,1128299,11/17/2021,Men's Apparel,58,147,8526,Outlet
7179,Walmart,1128299,11/17/2021,Women's Apparel,66,198,13068,Outlet
7180,Walmart,1128299,12/16/2021,Men's Street Footwear,58,280,16240,Outlet
7181,Walmart,1128299,12/16/2021,Men's Athletic Footwear,55,256,14080,Outlet
7182,West Gear,1128299,12/16/2021,Women's Street Footwear,64,204,13056,Outlet
7183,West Gear,1128299,12/16/2021,Women's Athletic Footwear,58,204,11832,Outlet
7184,West Gear,1128299,12/16/2021,Men's Apparel,64,179,11456,Outlet
7185,West Gear,1128299,12/16/2021,Women's Apparel,64,200,12800,Outlet
7186,West Gear,1185732,1/12/2021,Men's Street Footwear,30,272,8160,Outlet
7187,West Gear,1185732,1/12/2021,Men's Athletic Footwear,36,221,7956,Outlet
7188,West Gear,1185732,1/12/2021,Women's Street Footwear,26,202,5252,Outlet
7189,West Gear,1185732,1/12/2021,Women's Athletic Footwear,30,170,5100,Outlet
7190,West Gear,1185732,1/12/2021,Men's Apparel,36,193,6948,Outlet
7191,West Gear,1185732,1/12/2021,Women's Apparel,35,221,7735,Outlet
7192,West Gear,1185732,2/10/2021,Men's Street Footwear,36,288,10368,Outlet
7193,West Gear,1185732,2/10/2021,Men's Athletic Footwear,31,165,5115,Outlet
7194,West Gear,1185732,2/10/2021,Women's Street Footwear,23,204,4692,Outlet
7195,Foot Locker,1128299,2/24/2021,Women's Athletic Footwear,28,64,1792,Outlet
7196,Foot Locker,1128299,2/24/2021,Men's Apparel,29,39,1131,Outlet
7197,Foot Locker,1128299,2/24/2021,Women's Apparel,30,107,3210,Outlet
7198,Foot Locker,1128299,3/23/2021,Men's Street Footwear,30,162,4860,Outlet
7199,Foot Locker,1128299,3/23/2021,Men's Athletic Footwear,35,98,3430,Outlet
7200,Foot Locker,1128299,3/23/2021,Women's Street Footwear,43,112,4816,Outlet
7201,Foot Locker,1128299,3/23/2021,Women's Athletic Footwear,38,78,2964,Outlet
7202,Foot Locker,1128299,3/23/2021,Men's Apparel,43,33,1419,Outlet
7203,Foot Locker,1128299,3/23/2021,Women's Apparel,35,102,3570,Outlet
7204,Foot Locker,1128299,4/24/2021,Men's Street Footwear,38,147,5586,Outlet
7205,Foot Locker,1128299,4/24/2021,Men's Athletic Footwear,44,85,3740,Outlet
7206,Foot Locker,1128299,4/24/2021,Women's Street Footwear,41,114,4674,Outlet
7207,Foot Locker,1128299,4/24/2021,Women's Athletic Footwear,32,68,2176,Outlet
7208,Foot Locker,1128299,4/24/2021,Men's Apparel,40,40,1600,Outlet
7209,Foot Locker,1128299,4/24/2021,Women's Apparel,47,90,4230,Outlet
7210,Foot Locker,1128299,5/25/2021,Men's Street Footwear,39,175,6825,Outlet
7211,Foot Locker,1128299,5/25/2021,Men's Athletic Footwear,40,105,4200,Outlet
7212,Foot Locker,1128299,5/25/2021,Women's Street Footwear,37,109,4033,Outlet
7213,Foot Locker,1128299,5/25/2021,Women's Athletic Footwear,33,85,2805,Outlet
7214,Foot Locker,1128299,5/25/2021,Men's Apparel,34,54,1836,Outlet
7215,Foot Locker,1128299,5/25/2021,Women's Apparel,44,168,7392,Outlet
7216,Foot Locker,1128299,6/24/2021,Men's Street Footwear,37,233,8621,Outlet
7217,Foot Locker,1128299,6/24/2021,Men's Athletic Footwear,45,221,9945,Outlet
7218,Foot Locker,1128299,6/24/2021,Women's Street Footwear,58,208,12064,Outlet
7219,Foot Locker,1128299,6/24/2021,Women's Athletic Footwear,61,184,11224,Outlet
